user_pseudo_id,event_name,event_timestamp
1384666.0202554676,page_view,1605435142902556
1384666.0202554676,page_view,1605435168674745
1384666.0202554676,page_view,1605435065948263
1384666.0202554676,page_view,1605435051472204
1384666.0202554676,page_view,1605435221351844
1384666.0202554676,page_view,1605435073704795
1400458.6348114948,page_view,1605425486445993
1400458.6348114948,page_view,1605425558885820
1400458.6348114948,page_view,1605425517358387
1400458.6348114948,page_view,1605425494511290
1413271.9523516032,page_view,1605438184595621
1414938.8438770269,page_view,1605437600758373
1415721.8719477737,page_view,1605448610596071
1426741.0561923984,page_view,1605450071637767
1434329.9615207687,page_view,1605424773548713
1442181.1876979854,page_view,1605413133812415
1442181.1876979854,page_view,1605412427049092
1442181.1876979854,page_view,1605412952008096
1442181.1876979854,page_view,1605412409669042
1442181.1876979854,page_view,1605413001962996
1442181.1876979854,page_view,1605412374872961
1442181.1876979854,page_view,1605412468358849
1442181.1876979854,page_view,1605412437657315
1442181.1876979854,begin_checkout,1605413012384014
1442181.1876979854,page_view,1605412589438465
1442181.1876979854,page_view,1605412463014459
1442181.1876979854,page_view,1605412563324998
1442181.1876979854,page_view,1605412390550937
1442181.1876979854,page_view,1605413012375901
1442181.1876979854,page_view,1605412451777616
1442181.1876979854,page_view,1605412381745204
1442181.1876979854,page_view,1605412542530082
1442181.1876979854,page_view,1605412474042836
1442181.1876979854,page_view,1605413063872317
1442181.1876979854,page_view,1605412404240349
1442181.1876979854,page_view,1605412804682877
1442181.1876979854,view_item,1605412404240349
1442181.1876979854,page_view,1605412734506518
1442181.1876979854,page_view,1605412619381840
1442181.1876979854,begin_checkout,1605413012375853
1442181.1876979854,page_view,1605413118988257
1451078.8215732025,page_view,1605414330032151
1451078.8215732025,page_view,1605414425866746
1451078.8215732025,begin_checkout,1605414509948161
1451078.8215732025,page_view,1605414432728784
1451078.8215732025,page_view,1605414486727268
1451078.8215732025,page_view,1605414502643624
1451078.8215732025,begin_checkout,1605414509917883
1451078.8215732025,page_view,1605414343726971
1451078.8215732025,page_view,1605414407730075
1451078.8215732025,page_view,1605414509917783
1451078.8215732025,page_view,1605414337788926
1451078.8215732025,page_view,1605414353809769
1456382.2148331780,page_view,1605442669671401
1457551.9813423359,page_view,1605474905915949
1457551.9813423359,page_view,1605474824266714
1457551.9813423359,page_view,1605474503414263
1457551.9813423359,page_view,1605474159095720
1457551.9813423359,page_view,1605474757081703
1457551.9813423359,page_view,1605474791968892
1457551.9813423359,page_view,1605474927316578
1457551.9813423359,page_view,1605474675691523
1457551.9813423359,page_view,1605473523981258
1457551.9813423359,page_view,1605474664713311
1457551.9813423359,page_view,1605473317715274
1457551.9813423359,page_view,1605473495534425
1457551.9813423359,view_item,1605473930745120
1457551.9813423359,page_view,1605474726809428
1457551.9813423359,page_view,1605473792371405
1457551.9813423359,page_view,1605474534986081
1457551.9813423359,page_view,1605474286320937
1457551.9813423359,page_view,1605474488397573
1457551.9813423359,page_view,1605473944595897
1457551.9813423359,page_view,1605473930745120
1457551.9813423359,page_view,1605474448000365
1457551.9813423359,page_view,1605474595267137
1457551.9813423359,page_view,1605474888949005
1457551.9813423359,page_view,1605473852179602
1457551.9813423359,page_view,1605474391282503
1457551.9813423359,view_item,1605474286320937
1457551.9813423359,page_view,1605474849412939
1457551.9813423359,page_view,1605474396723440
1457551.9813423359,page_view,1605474194941244
1457551.9813423359,page_view,1605473471702386
1457551.9813423359,page_view,1605474311474026
1457551.9813423359,page_view,1605474712187141
1457551.9813423359,view_item,1605474391282503
1457551.9813423359,page_view,1605474579500391
1457551.9813423359,page_view,1605473808874568
1457551.9813423359,page_view,1605473724106416
1464210.6815550699,page_view,1605446340461962
1464210.6815550699,page_view,1605446329947504
1464210.6815550699,page_view,1605446318237636
1466116.9559387173,page_view,1605437698257022
1466116.9559387173,page_view,1605437755849593
1466116.9559387173,page_view,1605437732658807
1472078.3811921453,page_view,1605401731499632
1472078.3811921453,page_view,1605401751617767
1472078.3811921453,page_view,1605402683130434
1472078.3811921453,page_view,1605402736942001
1472078.3811921453,page_view,1605401711049172
1472078.3811921453,view_item,1605402750625809
1472078.3811921453,view_item,1605402683130434
1472078.3811921453,page_view,1605402750625809
1472078.3811921453,page_view,1605401744361824
1472078.3811921453,page_view,1605401725393744
1472078.3811921453,page_view,1605401775979681
1472078.3811921453,page_view,1605401769339761
1474849.0495256405,page_view,1605431562897085
1493938.1547211988,page_view,1605465521438940
1493938.1547211988,page_view,1605449356607771
1493938.1547211988,page_view,1605449445999882
1493938.1547211988,page_view,1605449384252511
1493938.1547211988,page_view,1605449346991364
1493938.1547211988,page_view,1605449469523472
1493938.1547211988,page_view,1605449531059394
1501902.9797413231,page_view,1605431749791327
1501902.9797413231,page_view,1605431639466502
1501902.9797413231,page_view,1605431759157203
1504020.7661034060,view_item,1605446443106948
1504020.7661034060,page_view,1605446437930100
1551088.0341092094,page_view,1605481478119739
1551088.0341092094,page_view,1605481285352781
1559546.3543471282,page_view,1605447488628920
1566386.2524778794,page_view,1605465205753863
1569222.7228984431,page_view,1605464435368440
1580362.7468851609,page_view,1605411683296353
1583154.6052383281,page_view,1605458200116641
1595680.6516616381,page_view,1605436712297478
1595680.6516616381,page_view,1605436536214332
1595680.6516616381,page_view,1605436887750327
